ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki
ORL-PL-383645918,Orlen,"ul. Krakowska 86, 33-300 Nowy Sącz",49.630245,20.669821,,Do zrobienia,,
ORL-PL-385279514,Orlen,"Łącko, 33-390",49.552233,20.455906,,Do zrobienia,,
ORL-PL-385812453,Orlen,"ul. Generała Charles'a de Gaulle'a 72, 82-200 Malbork",54.025807,19.049092,,Do zrobienia,,
ORL-PL-385884425,Orlen,"ul. Wrocławska 44, 56-400 Smardzów",51.199868,17.314283,,Do zrobienia,,
ORL-PL-386469885,Orlen,"ul. Aleja Krakowska 51, 02-183 Warszawa",52.169905,20.936260,,Do zrobienia,,
ORL-PL-387754471,Orlen,20-075,51.361960,22.953793,,Do zrobienia,,
ORL-PL-387812310,Orlen,"ul. Aleja Solidarności 2, 83-110 Tczew",54.074541,18.777220,,Do zrobienia,,
ORL-PL-388497476,Orlen (Pieprzyk),"ul. Częstochowska 22c, 42-130 Wręczyca Wielka",50.841891,18.930322,,Do zrobienia,,
ORL-PL-389919188,Orlen,"ul. Bohaterów Warszawy 25, 75-211 Koszalin",54.186284,16.153154,,Do zrobienia,,
ORL-PL-390435224,Orlen,"ul. Świętego Antoniego 92, 97-200 Tomaszów Mazowiecki",51.520856,20.019596,,Do zrobienia,,
ORL-PL-390992694,Orlen,"ul. Łubuszan 1, 76-004 Sianów",54.231046,16.308617,,Do zrobienia,,
ORL-PL-391307947,Orlen,"ul. Aleja Krakowska 25, 05-555 Tarczyn",51.987564,20.845627,,Do zrobienia,,
ORL-PL-391815495,Orlen,"Stacja Orlen, Polska (współrzędne: 53.16021, 21.93117)",53.160210,21.931172,,Do zrobienia,,
ORL-PL-392487572,Orlen,"Stacja Orlen, Polska (współrzędne: 54.46678, 17.05494)",54.466783,17.054945,,Do zrobienia,,
ORL-PL-394689322,Orlen,"ul. Dobczycka 27, 32-020 Wieliczka",49.972886,20.061591,,Do zrobienia,,
ORL-PL-395439888,Orlen,"ul. Mszczonowska 44, 05-600 Grójec",51.868435,20.852171,,Do zrobienia,,
ORL-PL-395581127,Orlen,"Stacja Orlen, Polska (współrzędne: 53.27960, 18.93517)",53.279599,18.935167,,Do zrobienia,,
ORL-PL-395646326,Orlen,"ul. Nowosolna 2, 67-120 Kożuchów",51.745923,15.598278,,Do zrobienia,,
ORL-PL-396833643,Orlen,"ul. Wrocławska 54, 56-400 Oleśnica",51.215150,17.361868,,Do zrobienia,,
ORL-PL-397005343,Orlen,"Stacja Orlen, Polska (współrzędne: 51.11410, 23.52092)",51.114098,23.520923,,Do zrobienia,,
ORL-PL-397122318,Orlen,"Stacja Orlen, Polska (współrzędne: 52.25148, 20.97999)",52.251482,20.979988,,Do zrobienia,,
ORL-PL-398022298,Orlen,"Stacja Orlen, Polska (współrzędne: 49.91669, 20.19145)",49.916690,20.191445,,Do zrobienia,,
ORL-PL-398219855,Orlen,59-241,51.158342,16.174519,,Do zrobienia,,
ORL-PL-398548785,Orlen,ul. Rakowiecka 38,52.206339,21.000108,,Do zrobienia,,
ORL-PL-401805644,Orlen,"Stacja Orlen, Polska (współrzędne: 49.50412, 19.99411)",49.504118,19.994113,,Do zrobienia,,
ORL-PL-402400021,Orlen,"ul. Sanocka 27A, 38-480 Rymanów",49.574979,21.875625,,Do zrobienia,,
ORL-PL-402787339,Orlen,"Stacja Orlen, Polska (współrzędne: 52.20147, 21.03450)",52.201467,21.034499,,Do zrobienia,,
ORL-PL-402871693,Orlen nr 4247,"Stacja Orlen, Polska (współrzędne: 52.96174, 14.61582)",52.961737,14.615819,,Do zrobienia,,
ORL-PL-403180844,Orlen nr 4366,"ul. Imielińska/Nowozachęty, 41-407 Imielin",50.141364,19.193882,,Do zrobienia,,
ORL-PL-405070294,Orlen,"Stacja Orlen, Polska (współrzędne: 50.84746, 19.04513)",50.847463,19.045130,,Do zrobienia,,
ORL-PL-408034208,Orlen,"ul. Warszawska, 26-660 Wielogóra",51.475541,21.130748,,Do zrobienia,,
ORL-PL-408349881,Orlen,"ul. Przemysłowa 1, 73-150 Łobez",53.644122,15.615525,,Do zrobienia,,
ORL-PL-408536542,Orlen nr 567,"ul. Generała Wiktora Thommée 1, 05-102 Nowy Dwór Mazowiecki",52.447773,20.692315,,Do zrobienia,,
ORL-PL-409586013,Orlen nr 752,57-314,50.437979,16.610802,,Do zrobienia,,
ORL-PL-409738018,Orlen,"Stacja Orlen, Polska (współrzędne: 51.05535, 18.43512)",51.055355,18.435118,,Do zrobienia,,
ORL-PL-410894242,Orlen,"Stacja Orlen, Polska (współrzędne: 51.74305, 19.81022)",51.743046,19.810223,,Do zrobienia,,
ORL-PL-411482623,Orlen,"Stacja Orlen, Polska (współrzędne: 51.79659, 19.63034)",51.796590,19.630340,,Do zrobienia,,
ORL-PL-415430393,Orlen,"Stacja Orlen, Polska (współrzędne: 53.56644, 16.23024)",53.566438,16.230236,,Do zrobienia,,
ORL-PL-415445993,Orlen,"Stacja Orlen, Polska (współrzędne: 52.31919, 15.08573)",52.319187,15.085734,,Do zrobienia,,
ORL-PL-415745963,Orlen,"ul. Plac Wolności, 18-520 Stawiski",53.380635,22.154437,,Do zrobienia,,
ORL-PL-420084431,Orlen,"Stacja Orlen, Polska (współrzędne: 51.23780, 16.16986)",51.237801,16.169861,,Do zrobienia,,
ORL-PL-420596264,Stacja paliw Orlen 762,"ul. Krakowska 287, 25-801 Kielce",50.854457,20.566962,,Do zrobienia,,
ORL-PL-421141244,Orlen nr 4099,"ul. Grunwaldzka 54, 14-100 Ostróda",53.693852,19.974862,,Do zrobienia,,
ORL-PL-421802880,Orlen nr 7572,"ul. Kalinowa 1, 25-148 Kielce",50.823586,20.622794,,Do zrobienia,,
ORL-PL-423195457,Orlen,"ul. Bohaterów Warszawy 18, 46-100 Namysłów",51.075354,17.725037,,Do zrobienia,,
ORL-PL-424427258,Orlen,"ul. Hugona Kołłątaja 61, 05-400 Otwock",52.118511,21.247712,,Do zrobienia,,
ORL-PL-425762096,Orlen,"ul. Wieluńska 9, 42-100 Kłobuck",50.901569,18.934700,,Do zrobienia,,
ORL-PL-425788038,Orlen,"ul. Władysława Reymonta 2, 97-221 Rokiciny-Kolonia",51.664382,19.783945,,Do zrobienia,,
ORL-PL-425956196,Orlen,"ul. Kuźniczka 25, 42-160 Krzepice",50.972680,18.702171,,Do zrobienia,,
ORL-PL-426064795,Orlen (Paliwa BAQ),"ul. Zamkowa 3a, 42-100 Kłobuck",50.913087,18.937676,,Do zrobienia,,
ORL-PL-427750279,Orlen,"ul. 3 Maja 34, 47-303 Krapkowice",50.489987,17.970614,,Do zrobienia,,
ORL-PL-430116136,Orlen,"ul. Kolejowa 46, 09-401 Płock",52.524627,19.674620,,Do zrobienia,,
ORL-PL-431782128,Orlen,"Stacja Orlen, Polska (współrzędne: 52.91752, 14.85935)",52.917517,14.859355,,Do zrobienia,,
ORL-PL-432248524,Orlen 7738,"Czarnocin, 28-506",50.320466,20.541734,,Do zrobienia,,
ORL-PL-433046893,Orlen,"ul. Legionów 123, 91-073 Łódź",51.769647,19.427318,,Do zrobienia,,
ORL-PL-433214848,Orlen,"ul. Topolowa 3, 42-772 Gwoździany",50.722876,18.529312,,Do zrobienia,,
ORL-PL-434314020,Orlen,"ul. Aleja Wojska Polskiego 80, 42-208 Częstochowa",50.768990,19.163187,,Do zrobienia,,
ORL-PL-434846987,Orlen,"Stacja Orlen, Polska (współrzędne: 50.82866, 19.07193)",50.828665,19.071926,,Do zrobienia,,
ORL-PL-435130978,Orlen,"ul. Nowowiejska 74, 64-510 Wronki",52.697393,16.386543,,Do zrobienia,,
ORL-PL-435394140,Orlen,"ul. Henryka Sienkiewicza 97, 34-300 Żywiec",49.699594,19.201337,,Do zrobienia,,
ORL-PL-435499100,Orlen,"Stacja Orlen, Polska (współrzędne: 52.36693, 16.80948)",52.366932,16.809483,,Do zrobienia,,
ORL-PL-436991042,Orlen,"Stacja Orlen, Polska (współrzędne: 54.36940, 18.50242)",54.369399,18.502424,,Do zrobienia,,
ORL-PL-438244740,Orlen,"ul. Prudnicka 28B, 47-300 Krapkowice",50.469361,17.954077,,Do zrobienia,,
ORL-PL-439451118,Orlen,"ul. Józefa Piłsudskiego 23, 21-150 Kock",51.643288,22.445978,,Do zrobienia,,
ORL-PL-439570982,Orlen,"Stacja Orlen, Polska (współrzędne: 54.53225, 17.74309)",54.532250,17.743092,,Do zrobienia,,
ORL-PL-440772289,Orlen,"ul. Trójca 56, 27-630 Zawichost",50.819640,21.828943,,Do zrobienia,,
ORL-PL-441249542,Orlen,"ul. Powstańców Śląskich 15, 48-200 Prudnik",50.326895,17.592931,,Do zrobienia,,
ORL-PL-442839059,Orlen,"ul. Wspólna, 86-014 Pawłówek",53.154935,17.888566,,Do zrobienia,,
ORL-PL-442857268,Orlen,"ul. Andrzeja Struga 61c, Szczecin",53.383367,14.671928,,Do zrobienia,,
ORL-PL-444069071,Orlen nr 767,"ul. Marszałka Józefa Piłsudskiego 1, 26-220 Stąporków",51.134505,20.598762,,Do zrobienia,,
ORL-PL-444380613,Orlen,"ul. Grunwaldzka 33, 13-300 Nowe Miasto Lubawskie",53.432797,19.590202,,Do zrobienia,,
ORL-PL-444463193,Orlen nr 893,"ul. Szosa Elbląska 12, 14-100 Ostróda",53.716848,19.950566,,Do zrobienia,,
ORL-PL-444465774,Orlen nr 4009,14-100,53.691269,20.060986,,Do zrobienia,,
ORL-PL-445157425,Orlen,"Stacja Orlen, Polska (współrzędne: 51.78559, 19.46672)",51.785588,19.466720,,Do zrobienia,,
ORL-PL-445456105,Orlen nr 4419,"Stacja Orlen, Polska (współrzędne: 51.22654, 17.20612)",51.226540,17.206117,,Do zrobienia,,
ORL-PL-445593416,Orlen,"ul. Leśna 2b, 21-100 Lubartów",51.473987,22.605106,,Do zrobienia,,
ORL-PL-445816200,Orlen,"ul. Grójecka, 05-530 Góra Kalwaria",51.972402,21.199115,,Do zrobienia,,
ORL-PL-446759326,Orlen,"ul. Wawrzyńca Surowieckiego 14, 02-785 Warszawa",52.157008,21.020733,,Do zrobienia,,
ORL-PL-446874667,Orlen,"ul. Ogrodowa 9A, 98-360 Lututów",51.372876,18.427325,,Do zrobienia,,
ORL-PL-446887950,Orlen nr 1036,"ul. Niepodległości, 72-500 Międzyzdroje",53.911017,14.440383,,Do zrobienia,,
ORL-PL-451787518,Orlen,07-221,52.620179,21.492583,,Do zrobienia,,
ORL-PL-452630298,Orlen,"Stacja Orlen, Polska (współrzędne: 50.91308, 18.90164)",50.913084,18.901639,,Do zrobienia,,
ORL-PL-453659127,Orlen,"Stacja Orlen, Polska (współrzędne: 51.80290, 15.25650)",51.802897,15.256502,,Do zrobienia,,
ORL-PL-453659159,Orlen,"Stacja Orlen, Polska (współrzędne: 51.80285, 15.25669)",51.802855,15.256686,,Do zrobienia,,
ORL-PL-454290446,Orlen,"ul. Lubańska 24, 59-730 Nowogrodziec",51.195729,15.391289,,Do zrobienia,,
ORL-PL-455403077,Orlen,"Stacja Orlen, Polska (współrzędne: 50.15590, 20.98257)",50.155901,20.982568,,Do zrobienia,,
ORL-PL-456860384,Orlen,ul. Lisowicka,50.670726,18.667848,,Do zrobienia,,
ORL-PL-457095373,Orlen nr 7565,"ul. Leśna 33, 64-541 Sękowo",52.491687,16.448519,,Do zrobienia,,
ORL-PL-461064160,Orlen nr 990,"ul. 11 Listopada 25, Ośno Lubuskie",52.454806,14.879452,,Do zrobienia,,
ORL-PL-461071616,Orlen nr 4071,"ul. Poznańska 1B, 69-200 Sulęcin",52.440412,15.120252,,Do zrobienia,,
ORL-PL-467743637,Orlen,"Stacja Orlen, Polska (współrzędne: 51.80952, 19.32036)",51.809516,19.320361,,Do zrobienia,,
ORL-PL-469963066,Orlen,"ul. Hrubieszowska 57, Szczecin",53.425993,14.483137,,Do zrobienia,,
ORL-PL-472601663,Orlen,"ul. Szosa Zambrowska, 18-400 Łomża",53.168345,22.084793,,Do zrobienia,,
ORL-PL-480275639,Stacja paliw ORLEN,"ul. Kościerska 7, 83-424 Bałachy",54.087730,17.800871,,Do zrobienia,,
ORL-PL-480628691,Orlen,"Stacja Orlen, Polska (współrzędne: 50.76513, 22.10232)",50.765126,22.102319,,Do zrobienia,,
ORL-PL-481122769,Orlen,"ul. Kapitana Antoniego Kozłowskiego 21, 18-305 Szumowo",52.908741,22.092942,,Do zrobienia,,
ORL-PL-481851222,ORLEN,"Stacja Orlen, Polska (współrzędne: 51.73495, 19.45228)",51.734947,19.452282,,Do zrobienia,,
ORL-PL-482803127,Orlen,"ul. Estrady 13A, 05-080 Mościska",52.288101,20.876103,,Do zrobienia,,
ORL-PL-484961772,Orlen,"Stacja Orlen, Polska (współrzędne: 51.65798, 19.35659)",51.657980,19.356592,,Do zrobienia,,
ORL-PL-485599433,Orlen,"Stacja Orlen, Polska (współrzędne: 54.46523, 17.04074)",54.465232,17.040744,,Do zrobienia,,
ORL-PL-487280219,Orlen Jabłonna,23-114,51.107508,22.586497,,Do zrobienia,,
ORL-PL-488089752,Orlen nr 4382,95-045,51.944979,19.179500,,Do zrobienia,,
ORL-PL-490751225,Orlen,74-300,52.944633,14.952239,,Do zrobienia,,
ORL-PL-490974818,Orlen,"Stacja Orlen, Polska (współrzędne: 50.84149, 16.43377)",50.841487,16.433767,,Do zrobienia,,
ORL-PL-490985918,Orlen,"ul. Generała Józefa Bema 13, 11-600 Węgorzewo",54.207669,21.748335,,Do zrobienia,,
ORL-PL-491154493,Orlen nr 4403,"Stacja Orlen, Polska (współrzędne: 52.10894, 20.45971)",52.108939,20.459708,,Do zrobienia,,
ORL-PL-491269947,Orlen nr 7556,"Stacja Orlen, Polska (współrzędne: 53.29865, 16.45630)",53.298648,16.456298,,Do zrobienia,,
ORL-PL-491658358,Orlen,"Stacja Orlen, Polska (współrzędne: 53.26144, 19.85449)",53.261439,19.854488,,Do zrobienia,,
ORL-PL-493857447,Orlen nr 4419,"Stacja Orlen, Polska (współrzędne: 51.22495, 17.19980)",51.224948,17.199802,,Do zrobienia,,
ORL-PL-497276304,Orlen,"ul. Transportowa 7, 69-100 Słubice",52.336922,14.588863,,Do zrobienia,,
ORL-PL-498373933,Orlen,"Stacja Orlen, Polska (współrzędne: 51.29485, 23.11151)",51.294853,23.111512,,Do zrobienia,,
ORL-PL-500081352,Orlen,"Stacja Orlen, Polska (współrzędne: 51.74678, 19.33881)",51.746776,19.338808,,Do zrobienia,,
ORL-PL-501770905,Orlen nr 4311,76-015,54.090378,16.367845,,Do zrobienia,,
ORL-PL-501773479,Orlen,"ul. Koszalińska, 76-020 Bobolice",53.961977,16.580081,,Do zrobienia,,
ORL-PL-504155436,Orlen,"Stacja Orlen, Polska (współrzędne: 54.27728, 18.58906)",54.277283,18.589064,,Do zrobienia,,
ORL-PL-505248548,Orlen,"Stacja Orlen, Polska (współrzędne: 51.75797, 19.22230)",51.757974,19.222302,,Do zrobienia,,
ORL-PL-506662423,Stacja Paliw Orlen nr 4428,"ul. Sulęcińska, 66-235 Torzym",52.319185,15.085560,,Do zrobienia,,
ORL-PL-508293276,Orlen,"Stacja Orlen, Polska (współrzędne: 52.97339, 18.87746)",52.973391,18.877462,,Do zrobienia,,
ORL-PL-508533943,Orlen,20-258,51.300292,22.724373,,Do zrobienia,,
ORL-PL-515205428,Orlen nr 4201,"ul. Ignacego Mościckiego, Tarnów",50.015355,20.953343,,Do zrobienia,,
ORL-PL-518612835,Orlen,"ul. Przemysłowa 2, 37-450 Stalowa Wola",50.575613,22.044586,,Do zrobienia,,
ORL-PL-520372186,Orlen,"Stacja Orlen, Polska (współrzędne: 53.46385, 18.74164)",53.463851,18.741639,,Do zrobienia,,
ORL-PL-520772719,Orlen,"ul. Jana Pawła II 77, 33-340 Stary Sącz",49.568020,20.656640,,Do zrobienia,,
ORL-PL-521029649,Orlen,59-223,51.170438,16.041924,,Do zrobienia,,
ORL-PL-521332946,Orlen,"Stacja Orlen, Polska (współrzędne: 51.89884, 22.35856)",51.898836,22.358556,,Do zrobienia,,
ORL-PL-524284890,Stacja paliw ORLEN,"Stacja Orlen, Polska (współrzędne: 54.55973, 18.42319)",54.559733,18.423188,,Do zrobienia,,
ORL-PL-524843311,Orlen,ul. Centralna 62,50.063913,20.004598,,Do zrobienia,,
ORL-PL-530975574,Orlen nr 7633,"Stacja Orlen, Polska (współrzędne: 51.52321, 15.21516)",51.523205,15.215163,,Do zrobienia,,
ORL-PL-531196225,Orlen,"ul. Generała Leopolda Okulickiego 20, 05-500 Piaseczno",52.082509,21.032177,,Do zrobienia,,
ORL-PL-534622479,Orlen,"Stacja Orlen, Polska (współrzędne: 50.20835, 18.30697)",50.208355,18.306967,,Do zrobienia,,
ORL-PL-536993014,Orlen,59-706,51.303470,15.725643,,Do zrobienia,,
ORL-PL-539815288,Orlen,"ul. Warszawska 1, 07-200 Wyszków",52.585528,21.464785,,Do zrobienia,,
ORL-PL-540015782,Orlen,"Stacja Orlen, Polska (współrzędne: 50.25581, 19.18746)",50.255808,19.187465,,Do zrobienia,,
ORL-PL-543230407,Orlen nr 4402,"Baranów, 96-314",52.112124,20.466018,,Do zrobienia,,
ORL-PL-545001046,Orlen,"Stacja Orlen, Polska (współrzędne: 53.88999, 19.73471)",53.889985,19.734708,,Do zrobienia,,
ORL-PL-545657870,Orlen,"ul. Fabryczna 84, 05-270 Marki",52.315843,21.118005,,Do zrobienia,,
ORL-PL-552884206,Orlen,"ul. Aleja Jana Pawła II 107, 21-010 Łęczna",51.299783,22.888018,,Do zrobienia,,
ORL-PL-553459868,Orlen,"Stacja Orlen, Polska (współrzędne: 53.78617, 20.45087)",53.786170,20.450871,,Do zrobienia,,
ORL-PL-556344431,Orlen,"Stacja Orlen, Polska (współrzędne: 53.88271, 19.73279)",53.882710,19.732785,,Do zrobienia,,
ORL-PL-557134496,Orlen,"Stacja Orlen, Polska (współrzędne: 51.75825, 19.55463)",51.758250,19.554627,,Do zrobienia,,
ORL-PL-562218613,Orlen,"ul. Kamieńca Podolskiego 10, Łódź",51.703920,19.603155,,Do zrobienia,,
ORL-PL-562233207,Orlen,95-006,51.701533,19.604609,,Do zrobienia,,
ORL-PL-563928451,Orlen,"Stacja Orlen, Polska (współrzędne: 52.12852, 21.24049)",52.128519,21.240488,,Do zrobienia,,
ORL-PL-564322978,Orlen (ON TIR),"ul. Zakopiańska, 30-418 Kraków",50.017811,19.932955,,Do zrobienia,,
ORL-PL-566159915,Orlen,"Stacja Orlen, Polska (współrzędne: 53.74244, 16.35110)",53.742441,16.351097,,Do zrobienia,,
ORL-PL-568734510,Orlen,"ul. Krakowska 270, 33-100 Tarnów",49.991227,20.935548,,Do zrobienia,,
ORL-PL-569456100,Orlen,"Stacja Orlen, Polska (współrzędne: 54.17823, 19.42560)",54.178227,19.425596,,Do zrobienia,,
ORL-PL-573460829,Orlen,46-034,50.914960,17.833675,,Do zrobienia,,
ORL-PL-576091490,Orlen Aviation,"Stacja Orlen, Polska (współrzędne: 52.41371, 16.83920)",52.413709,16.839199,,Do zrobienia,,
ORL-PL-585593594,Orlen,"Stacja Orlen, Polska (współrzędne: 53.19330, 18.07546)",53.193301,18.075458,,Do zrobienia,,
ORL-PL-586104279,Orlen,"ul. Szczecińska 46, 77-300 Człuchów",53.658696,17.345548,,Do zrobienia,,
ORL-PL-591904614,Orlen,"Stacja Orlen, Polska (współrzędne: 50.00699, 18.86780)",50.006995,18.867799,,Do zrobienia,,
ORL-PL-592029025,Orlen,"ul. Andrzeja 9A, 88-100 Inowrocław",52.795517,18.265229,,Do zrobienia,,
ORL-PL-596095165,Orlen,"Stacja Orlen, Polska (współrzędne: 51.34446, 19.11671)",51.344461,19.116706,,Do zrobienia,,
ORL-PL-598601216,Orlen nr 4436,"Raczki, 16-420",53.997849,22.826445,,Do zrobienia,,
ORL-PL-599950838,Orlen,96-200,51.734611,20.232054,,Do zrobienia,,
ORL-PL-600137843,Orlen,"ul. Warszawska 19, 05-300 Choszczówka Stojecka",52.193317,21.519955,,Do zrobienia,,
ORL-PL-608681031,Orlen,"Stacja Orlen, Polska (współrzędne: 50.56036, 22.06860)",50.560356,22.068604,,Do zrobienia,,
ORL-PL-614217423,Orlen,"ul. Komisji Edukacji Narodowej 16A, 37-450 Stalowa Wola",50.571086,22.045718,,Do zrobienia,,
ORL-PL-615327066,Orlen,24-100,51.396469,21.807981,,Do zrobienia,,
ORL-PL-625177757,Orlen,"Stacja Orlen, Polska (współrzędne: 52.98575, 18.07642)",52.985749,18.076425,,Do zrobienia,,
ORL-PL-629668025,Orlen,"Stacja Orlen, Polska (współrzędne: 50.07474, 20.14047)",50.074744,20.140470,,Do zrobienia,,
ORL-PL-637167848,Orlen Hajnówka,17-200,52.745534,23.582164,,Do zrobienia,,
ORL-PL-637431676,Orlen,"ul. Karola Miarki 13D, 41-940 Piekary Śląskie",50.372132,18.933719,,Do zrobienia,,
ORL-PL-640609486,Orlen,"Stacja Orlen, Polska (współrzędne: 50.23041, 18.97216)",50.230405,18.972157,,Do zrobienia,,
ORL-PL-647533049,Orlen,"Stacja Orlen, Polska (współrzędne: 52.85202, 19.69172)",52.852019,19.691721,,Do zrobienia,,
ORL-PL-654563006,Orlen,"ul. Bytomska 67, 42-470 Siewierz",50.465642,19.229529,,Do zrobienia,,
ORL-PL-656362524,ORLEN,"Stacja Orlen, Polska (współrzędne: 52.17786, 21.58030)",52.177856,21.580297,,Do zrobienia,,
ORL-PL-656543472,Orlen nr 4475,"ul. Fabryczna 3A, 43-110 Tychy",50.101774,19.006744,,Do zrobienia,,
ORL-PL-658427542,Orlen,"ul. Białostocka 44, 16-030 Supraśl",53.208790,23.331120,,Do zrobienia,,
ORL-PL-659166237,Orlen nr 4502,"ul. Stanisława Wyspiańskiego 26, 35-111 Rzeszów",50.040380,21.976110,,Do zrobienia,,
ORL-PL-660580223,Orlen,"ul. Krakowska 43B, 28-200 Staszów",50.557930,21.162791,,Do zrobienia,,
ORL-PL-660632285,Orlen nr 7445,87-214,53.292142,18.776354,,Do zrobienia,,
ORL-PL-660768645,Orlen,"ul. Warszawska 32, 43-300 Bielsko-Biała",49.833120,19.043220,,Do zrobienia,,
ORL-PL-661912528,Orlen,"Stacja Orlen, Polska (współrzędne: 54.11788, 16.68177)",54.117880,16.681768,,Do zrobienia,,
ORL-PL-662205782,Orlen,"ul. Warszawska, 07-420 Kadzidło",53.227125,21.466792,,Do zrobienia,,
ORL-PL-662848848,Orlen,"Stacja Orlen, Polska (współrzędne: 51.15673, 21.97310)",51.156730,21.973104,,Do zrobienia,,
ORL-PL-666511108,Orlen nr 4508,"ul. Gronostajowa 1, 80-175 Gdańsk",54.344586,18.546225,,Do zrobienia,,
ORL-PL-668536646,Orlen,"Stacja Orlen, Polska (współrzędne: 53.59573, 17.84423)",53.595729,17.844229,,Do zrobienia,,
ORL-PL-671363036,Orlen,"ul. Kartuska 502, 80-298 Gdańsk",54.352843,18.482571,,Do zrobienia,,
ORL-PL-673553415,Orlen,"ul. Pomorska 48, 14-300 Morąg",53.907813,19.935260,,Do zrobienia,,
ORL-PL-673835485,Orlen,"ul. Partyzantów 8A, Koluszki",51.737089,19.821889,,Do zrobienia,,
ORL-PL-673978012,Orlen,"ul. Opatowska 71, 28-200 Staszów",50.571559,21.169674,,Do zrobienia,,
ORL-PL-674217402,Orlen,"Stacja Orlen, Polska (współrzędne: 52.39231, 20.93386)",52.392312,20.933858,,Do zrobienia,,
ORL-PL-679060872,Orlen nr 7677,"ul. Południowa 28, 71-001 Szczecin",53.392738,14.500694,,Do zrobienia,,
ORL-PL-680768276,Orlen,"ul. Wojska Polskiego 40, Barczewo",53.836412,20.695143,,Do zrobienia,,
ORL-PL-682539981,Orlen,89-620,53.681067,17.539184,,Do zrobienia,,
ORL-PL-684941011,Orlen,"ul. Wojska Polskiego 36, 28-100 Busko-Zdrój",50.476403,20.719018,,Do zrobienia,,
ORL-PL-685641136,Stacja Paliw Orlen,32-742,50.009741,20.430664,,Do zrobienia,,
ORL-PL-691208440,Orlen,"ul. Trakt Lubelski 154, Warszawa",52.191795,21.139990,,Do zrobienia,,
ORL-PL-691362960,Orlen,"Stacja Orlen, Polska (współrzędne: 53.56559, 20.97780)",53.565588,20.977805,,Do zrobienia,,
ORL-PL-693377256,Orlen,"ul. Aleja Krakowska 17, 05-090 Falenty",52.138460,20.901745,,Do zrobienia,,
ORL-PL-694224926,Orlen nr 1229,"Stacja Orlen, Polska (współrzędne: 51.43751, 18.94140)",51.437511,18.941404,,Do zrobienia,,
ORL-PL-697833186,Orlen nr 765,"ul. Morska 4, 84-110 Odargowo",54.787999,18.118460,,Do zrobienia,,
ORL-PL-699216217,Orlen,"ul. Tczewska 22, 83-032 Pszczółki",54.166500,18.703614,,Do zrobienia,,
ORL-PL-701684922,Orlen,"ul. Stanisława Grzebskiego 10, 06-500 Mława",53.109431,20.382850,,Do zrobienia,,
ORL-PL-702493651,Orlen,"ul. Karola Bunscha 68, 30-392 Kraków",50.008054,19.880314,,Do zrobienia,,
ORL-PL-704383662,Orlen,"Stacja Orlen, Polska (współrzędne: 54.02118, 16.97698)",54.021180,16.976979,,Do zrobienia,,
ORL-PL-704943876,Orlen,"ul. Generała Leopolda Okulickiego 61, 31-637 Kraków",50.093074,20.026348,,Do zrobienia,,
ORL-PL-704975421,Orlen,"Stacja Orlen, Polska (współrzędne: 53.31171, 17.95673)",53.311705,17.956728,,Do zrobienia,,
ORL-PL-705047838,Orlen,"ul. Kętrzyńska 37A, 11-200 Bartoszyce",54.248326,20.820676,,Do zrobienia,,
ORL-PL-712160777,Orlen,"ul. Aleja Jerzego Szajnowicza-Iwanowa 22, 25-636 Kielce",50.882874,20.577797,,Do zrobienia,,
ORL-PL-713273357,Orlen,"Stacja Orlen, Polska (współrzędne: 52.43200, 21.03169)",52.431995,21.031689,,Do zrobienia,,
ORL-PL-714996993,Orlen,"Stacja Orlen, Polska (współrzędne: 50.10598, 19.00699)",50.105982,19.006989,,Do zrobienia,,
ORL-PL-717781042,Orlen nr 740,"ul. Nowotomyska 32, 64-310 Lwówek",52.442786,16.172602,,Do zrobienia,,
ORL-PL-718787988,Orlen,"Stacja Orlen, Polska (współrzędne: 50.04798, 19.90241)",50.047979,19.902411,,Do zrobienia,,
ORL-PL-719392218,Orlen,"ul. Wojska Polskiego 48, 42-400 Zawiercie",50.487527,19.403624,,Do zrobienia,,
ORL-PL-720975890,Orlen nr 4380,"Stacja Orlen, Polska (współrzędne: 50.46299, 18.16109)",50.462993,18.161088,,Do zrobienia,,
ORL-PL-723239936,Orlen,"ul. Gdańska 9, 82-103 Stegna",54.326215,19.117499,,Do zrobienia,,
ORL-PL-723257232,Orlen,"Stacja Orlen, Polska (współrzędne: 53.12910, 18.06504)",53.129095,18.065037,,Do zrobienia,,
ORL-PL-723396079,Orlen,"Stacja Orlen, Polska (współrzędne: 51.41577, 19.57046)",51.415771,19.570463,,Do zrobienia,,
ORL-PL-727020173,Orlen,"Stacja Orlen, Polska (współrzędne: 53.44176, 17.53080)",53.441762,17.530803,,Do zrobienia,,
ORL-PL-741335184,Orlen,"ul. Radomska, 26-800",51.620155,20.973851,,Do zrobienia,,
ORL-PL-746777083,Orlen,"Stacja Orlen, Polska (współrzędne: 50.01563, 19.35548)",50.015628,19.355483,,Do zrobienia,,
ORL-PL-747095270,Orlen,"ul. Zielonogórska 1, 66-120 Kargowa",52.069347,15.845794,,Do zrobienia,,
ORL-PL-749066231,Orlen,27-300,51.108617,21.633608,,Do zrobienia,,
ORL-PL-749292409,Orlen,"Stacja Orlen, Polska (współrzędne: 51.94563, 15.50383)",51.945626,15.503830,,Do zrobienia,,
