ID_Punktu,Nazwa_Stacji,Adres,Latitude,Longitude,Handlowiec,Status,Ostatnia_Aktualizacja,Notatki,Audyt
ORL-PL-1000,Orlen nr 1000 (Falenty),"ul. Al. Krakowska 17, 05-090 Falenty",52.138460,20.901745,,Do zrobienia,,,Tak
ORL-PL-1001,Orlen nr 1001 (Panki),"ul. Tysiąclecia 7, 42-140 Panki",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1002,Orlen nr 1002 (Tychy),"ul. Mikołowska 2, 43-100 Tychy",50.132558,18.990686,,Do zrobienia,,,Nie
ORL-PL-1005,Orlen nr 1005 (Mikołów),"ul. Gliwicka 254, 43-197 Mikołów",50.220744,18.828061,,Do zrobienia,,,Nie
ORL-PL-1006,Orlen nr 1006 (Chałupki),"ul. Bogumińska 254, 47-460 Chałupki",49.923022,18.321086,,Do zrobienia,,,Tak
ORL-PL-1008,Orlen nr 1008 (Herby),"ul. Lubliniecka 61, 42-284 Herby",50.746772,18.877174,,Do zrobienia,,,Tak
ORL-PL-1011,Orlen nr 1011 (Sława),"Wschowska, 67-410 Sława",51.873411,16.079621,,Do zrobienia,,,Nie
ORL-PL-1012,Orlen nr 1012 (Łęknica),"ul. XX Lecia, 68-208 Łęknica",51.541205,14.732217,,Do zrobienia,,,Nie
ORL-PL-1014,Orlen nr 1014 (Świebodzin),"ul. Wojska Polskiego 8, 66-200 Świebodzin",52.260448,15.533916,,Do zrobienia,,,Nie
ORL-PL-1015,Orlen nr 1015 (Nowa Sól),"ul. Wojska Polskiego, 67-100 Nowa Sól",51.798138,15.683825,,Do zrobienia,,,Tak
ORL-PL-1019,Orlen nr 1019 (Kalisz Pomorski),"ul. Toruńska 8, 78-540 Kalisz Pomorski",53.299703,15.912483,,Do zrobienia,,,Nie
ORL-PL-1021,Orlen nr 1021 (Czarne),"ul. Szczecinecka 2, 77-330 Czarne",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1022,Orlen nr 1022 (Kołobrzeg),"Koszalińska, 78-100 Kołobrzeg",54.175408,15.589823,,Do zrobienia,,,Nie
ORL-PL-1023,Orlen nr 1023 (Kępice),"ul. Sikorskiego 9, 77-230 Kępice",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1025,Orlen nr 1025 (Tychowo),"ul. Białogardzka 1, 78-220 Tychowo",51.991733,18.711194,,Do zrobienia,,,Tak
ORL-PL-1026,Orlen nr 1026 (Maszewo),"ul. Stargardzka 1, 72-130 Maszewo",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1029,Orlen nr 1029 (Węgorzyno),"ul. Podgórna 23C, 73-320 Węgorzyno",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1031,Orlen nr 1031 (Płoty),"ul. I Armii Wojska Polskiego 8, 72-310 Płoty",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1033,Orlen nr 1033 (Przybiernów),"ul. Bolesława Chrobrego, 72-110 Przybiernów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1034,Orlen nr 1034 (Kołbaskowo),72-001 Kołbaskowo,53.340677,14.446765,,Do zrobienia,,,Nie
ORL-PL-1036,Orlen nr 1036 (Międzyzdroje),"Niepodległości, 72-500 Międzyzdroje",53.911017,14.440383,,Do zrobienia,,,Tak
ORL-PL-1038,Orlen nr 1038 (Węgorzewo),"ul. Generała Józefa Bema 13, 11-600 Węgorzewo",54.207669,21.748335,,Do zrobienia,,,Nie
ORL-PL-1040,Orlen nr 1040 (Dąbrówno),"ul. Jabłonowo 5B, 14-120 Dąbrówno",53.449799,20.033331,,Do zrobienia,,,Nie
ORL-PL-1045,Orlen nr 1045 (Jeziorany),"ul. Kajki 61, 11-320 Jeziorany",53.969578,20.747284,,Do zrobienia,,,Nie
ORL-PL-1047,Orlen nr 1047 (Janowiec Wielkopolski),"ul. Gnieźnieńska 22, 88-430 Janowiec Wielkopolski",52.750653,17.487620,,Do zrobienia,,,Nie
ORL-PL-1049,Orlen nr 1049 (Piotrków Kujawski),"ul. Kaliska 32, 88-230 Piotrków Kujawski",52.537563,18.500156,,Do zrobienia,,,Nie
ORL-PL-1050,Orlen nr 1050 (Kruszwica),"ul. Kościuszki 32, 88-150 Kruszwica",52.673845,18.335166,,Do zrobienia,,,Tak
ORL-PL-1052,Orlen nr 1052 (Gruczno),"Trasa nr 5, 86-111 Gruczno",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1055,Orlen nr 1055 (Unisław),"ul. Chełmi ńska 22A, 86-260 Unisław",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1057,Orlen nr 1057 (Toruń),"ul. Łódzka 83-85, 87-100 Toruń",52.992428,18.634459,,Do zrobienia,,,Tak
ORL-PL-1059,Orlen nr 1059 (Łabiszyn),"ul. Bydgoska 43, 89-210 Łabiszyn",52.955763,17.922518,,Do zrobienia,,,Nie
ORL-PL-1062,Orlen nr 1062 (Grudziądz),"ul. Paderewskiego 113, 86-300 Grudziądz",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1063,Orlen nr 1063 (Rogowo),"ul. Łaziska 1A, 88-420 Rogowo",52.731299,17.660224,,Do zrobienia,,,Nie
ORL-PL-1064,Orlen nr 1064 (Jabłonowo Pomorskie),"ul. Grudziądzka 32, 87-330 Jabłonowo Pomorskie",53.385767,19.155189,,Do zrobienia,,,Nie
ORL-PL-1065,Orlen nr 1065 (Barcin),"ul. Polna 1, 88-190 Barcin",52.857554,17.940776,,Do zrobienia,,,Nie
ORL-PL-1067,Orlen nr 1067 (Brodnica),"Sikorskiego, 87-300 Brodnica",53.273204,19.424633,,Do zrobienia,,,Nie
ORL-PL-1068,Orlen nr 1068 (Januszkowo),"droga nr 25, 86-060 Januszkowo",49.861942,19.324647,,Do zrobienia,,,Nie
ORL-PL-1069,Orlen nr 1069 (Sadki),"ul. Wyrzyska 73, 89-110 Sadki",53.158138,17.426357,,Do zrobienia,,,Nie
ORL-PL-1071,Orlen nr 1071 (Bydgoszcz),"ul. Fordońska 419, 85-790 Bydgoszcz",52.480289,19.210006,,Do zrobienia,,,Tak
ORL-PL-1076,Orlen nr 1076 (Mikanowo),"ul. Mikanowo 32 A, 87-732 Mikanowo",52.720279,18.909899,,Do zrobienia,,,Nie
ORL-PL-1078,Orlen nr 1078 (Pisz),"ul. Warszawska 43, 12-200 Pisz",53.621114,21.816715,,Do zrobienia,,,Tak
ORL-PL-1080,Orlen nr 1080 (Iława),"ul. Sienkiewicza 9, 14-200 Iława",53.598770,19.545076,,Do zrobienia,,,Tak
ORL-PL-1084,Orlen nr 1084 (Olsztyn),"ul. Wojska Polskiego 33a, 10-290 Olsztyn",53.797196,20.483010,,Do zrobienia,,,Nie
ORL-PL-1087,Orlen nr 1087 (Elbląg),"ul. Nowodworska 45, 82-300 Elbląg",54.165776,19.377357,,Do zrobienia,,,Nie
ORL-PL-1088,Orlen nr 1088 (Malbork),"ul. De Gaulle'a 72, 82-200 Malbork",54.025807,19.049092,,Do zrobienia,,,Nie
ORL-PL-1090,Orlen nr 1090 (Szczytno),"ul. Pasymska 32, 12-100 Szczytno",51.608556,19.001819,,Do zrobienia,,,Tak
ORL-PL-1092,Orlen nr 1092 (Mysłakowice),"ul. Woj. Polskiego 24A, 58-533 Mysłakowice",50.829688,15.775963,,Do zrobienia,,,Nie
ORL-PL-1095,Orlen nr 1095 (Gniechowice),"ul. Kątecka 32A, 55-042 Gniechowice",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1098,Orlen nr 1098 (Ścinawa),"ul. Wołowska 14, 59-330 Ścinawa",51.411986,16.433756,,Do zrobienia,,,Nie
ORL-PL-1099,Orlen nr 1099 (Jelenia Góra),"ul. Wincentego Pola 4, 58-500 Jelenia Góra",50.901872,15.767093,,Do zrobienia,,,Nie
ORL-PL-1101,Orlen nr 1101 (Wińsko),"ul. Szkolna 1, 56-160 Wińsko",51.469040,16.614092,,Do zrobienia,,,Nie
ORL-PL-1104,Orlen nr 1104 (Nowogrodziec),"ul. Lubańska 24, 59-730 Nowogrodziec",51.195729,15.391289,,Do zrobienia,,,Nie
ORL-PL-1105,Orlen nr 1105 (Środa Śląska),"ul. Wrocławska 88, 55-300 Środa Śląska",51.163530,16.612115,,Do zrobienia,,,Nie
ORL-PL-1106,Orlen nr 1106 (Wrocław),"ul. Ks. Witolda 55, 50-203 Wrocław",51.149704,17.030207,,Do zrobienia,,,Nie
ORL-PL-1108,Orlen nr 1108 (Jelenia Góra),"ul. Juliana Fałata 1b, 58-560 Jelenia Góra",50.868923,15.697172,,Do zrobienia,,,Nie
ORL-PL-1110,Orlen nr 1110 (Dzierżoniów),"ul. Wrocławska 57, 58-200 Dzierżoniów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1111,Orlen nr 1111 (Legnica),"ul. Jaworzyńska 321, 59-220 Legnica",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1114,Orlen nr 1114 (Cybinka),"ul. Słubicka 54, 66-630 Cybinka",52.196700,14.789281,,Do zrobienia,,,Nie
ORL-PL-1115,Orlen nr 1115 (Lubsko),"ul. Przemysłowa 125, 68-300 Lubsko",51.786081,14.930654,,Do zrobienia,,,Nie
ORL-PL-1117,Orlen nr 1117 (Siechnice),"ul. Opolska 1C, 52-012 Siechnice",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1119,Orlen nr 1119 (Bogdaniec),"ul. Mickiewicza 23A, 66-450 Bogdaniec",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1120,Orlen nr 1120 (Racula),66-004 Racula,51.905012,15.589724,,Do zrobienia,,,Nie
ORL-PL-1122,Orlen nr 1122 (Zielona Góra),"ul. Wojska Polskiego 118, 65-077 Zielona Góra",51.939312,15.468663,,Do zrobienia,,,Nie
ORL-PL-1125,Orlen nr 1125 (Bytom Odrzański),"ul. Kożuchowska 17, 67-115 Bytom Odrzański",51.731553,15.821687,,Do zrobienia,,,Tak
ORL-PL-1132,Orlen nr 1132 (Filipów),"ul. Pl.Batorego 11B, 16-424 Filipów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1133,Orlen nr 1133 (Knyszyn),"ul. Tykocka 56, 19-120 Knyszyn",53.308549,22.912001,,Do zrobienia,,,Nie
ORL-PL-1139,Orlen nr 1139 (Jedwabne),"ul. Przytulska 52, 18-420 Jedwabne",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1143,Orlen nr 1143 (Koźminek),"ul. Plac Wolności 1A, 62-840 Koźminek",51.797989,18.338284,,Do zrobienia,,,Nie
ORL-PL-1147,Orlen nr 1147 (Poznań),"Bodawska, 61-309 Poznań",52.371309,16.991706,,Do zrobienia,,,Nie
ORL-PL-1149,Orlen nr 1149 (Poznań),"ul. Zamenhofa 140, 61-131 Poznań",52.383599,16.942933,,Do zrobienia,,,Nie
ORL-PL-1150,Orlen nr 1150 (Rakoniewice),"Zamkowa, 62-067 Rakoniewice",52.135569,16.270665,,Do zrobienia,,,Tak
ORL-PL-1152,Orlen nr 1152 (Budzyń),"ul. Leśna 16, 64-840 Budzyń",52.907944,16.973885,,Do zrobienia,,,Nie
ORL-PL-1154,Orlen nr 1154 (Skoki),"ul. Wągrowiecka 9, 62-085 Skoki",52.682654,17.164864,,Do zrobienia,,,Nie
ORL-PL-1156,Orlen nr 1156 (Szamocin),"ul. Margonińska 44, 64-820 Szamocin",53.022675,17.113137,,Do zrobienia,,,Nie
ORL-PL-1157,Orlen nr 1157 (Opalenica),"ul. Porażyn 70 a, 64-330 Opalenica",52.310010,16.378892,,Do zrobienia,,,Nie
ORL-PL-1159,Orlen nr 1159 (Kalisz),"ul. Łódzka 31, 62-800 Kalisz",51.760615,18.104190,,Do zrobienia,,,Tak
ORL-PL-1160,Orlen nr 1160 (Izbica Kujawska),"Droga nr 270, 87-865 Izbica Kujawska",51.233603,22.585612,,Do zrobienia,,,Nie
ORL-PL-1161,Orlen nr 1161 (Poznań),"ul. Warszawska (wylot) 246, 61-055 Poznań",52.410101,17.007968,,Do zrobienia,,,Nie
ORL-PL-1162,Orlen nr 1162 (Opatów),"ul. Kościuszki 37, 27-500 Opatów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1163,Orlen nr 1163 (Ostrowiec Świętokrzyski),"ul. Mickiewicza 22A, 27-400 Ostrowiec Świętokrzyski",50.941499,21.379019,,Do zrobienia,,,Tak
ORL-PL-1164,Orlen nr 1164 (Kielce),"ul. Ściegiennego 25/27, 25-116 Kielce",50.847068,20.624132,,Do zrobienia,,,Nie
ORL-PL-1165,Orlen nr 1165 (Radom),"ul. Słowackiego 132, 26-600 Radom",51.385253,21.176451,,Do zrobienia,,,Tak
ORL-PL-1167,Orlen nr 1167 (Gorzyce),"ul. Sandomierska 158, 39-432 Gorzyce",51.959986,19.276640,,Do zrobienia,,,Tak
ORL-PL-1168,Orlen nr 1168 (Nowy Korczyn),"ul. Stopnicka 23, 28-136 Nowy Korczyn",50.304090,20.810500,,Do zrobienia,,,Tak
ORL-PL-1169,Orlen nr 1169 (Magnuszew),"ul. I Armii Wojska Polskiego 1, 26-910 Magnuszew",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1170,Orlen nr 1170 (Stalowa Wola),"ul. Przemysłowa 2, 38-500 Stalowa Wola",49.569831,22.153294,,Do zrobienia,,,Nie
ORL-PL-1171,Orlen nr 1171 (Łoniów),"DK 9, 27-670 Łoniów",50.558939,21.526086,,Do zrobienia,,,Nie
ORL-PL-1172,Orlen nr 1172 (Główczyce),"ul. Słupska 1, 76-220 Główczyce",54.612608,17.363066,,Do zrobienia,,,Nie
ORL-PL-1177,Orlen nr 1177 (Szczecinek),"ul. 28-go Lutego 7, 78-400 Szczecinek",53.714604,16.683101,,Do zrobienia,,,Nie
ORL-PL-1178,Orlen nr 1178 (Łeba),"ul. Kościuszki 122, 84-360 Łeba",54.747858,17.555508,,Do zrobienia,,,Nie
ORL-PL-1181,Orlen nr 1181 (Słupsk),"ul. Gdańska 18A, 76-200 Słupsk",54.441627,17.099359,,Do zrobienia,,,Nie
ORL-PL-1183,Orlen nr 1183 (Lębork),"ul. Długa 31A, 84-300 Lębork",52.043434,18.919535,,Do zrobienia,,,Tak
ORL-PL-1184,Orlen nr 1184 (Trąbki Wielkie),"ul. Gdańska 22, 83-034 Trąbki Wielkie",54.175679,18.529880,,Do zrobienia,,,Nie
ORL-PL-1185,Orlen nr 1185 (Wejherowo),"ul. I Bryg. Panc. Woj. Polskiego 106, 84-200 Wejherowo",54.610643,18.189356,,Do zrobienia,,,Tak
ORL-PL-1187,Orlen nr 1187 (Koszwały),83-011 Koszwały,54.291882,18.791366,,Do zrobienia,,,Nie
ORL-PL-1197,Orlen nr 1197 (Sierakowice),"ul. Lęborska 29, 83-340 Sierakowice",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1198,Orlen nr 1198 (Katowice),"ul. Al. Roździeńskiego 194, 40-900 Katowice",51.818264,19.340617,,Do zrobienia,,,Tak
ORL-PL-1203,Orlen nr 1203 (Wołczyn),"ul. Kluczborska 38, 46-250 Wołczyn",51.013928,18.055962,,Do zrobienia,,,Nie
ORL-PL-1204,Orlen nr 1204 (Korfantów),"ul. Niemodlińska 3, 48-317 Korfantów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1205,Orlen nr 1205 (Leśnica),"Strzelecka, 47-150 Leśnica",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1206,Orlen nr 1206 (Głogówek),"Dworcowa, 48-250 Głogówek",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1207,Orlen nr 1207 (Wałbrzych),"ul. 1-go Maja 60, 58-300 Wałbrzych",51.966288,19.333662,,Do zrobienia,,,Tak
ORL-PL-1208,Orlen nr 1208 (Lubin),"ul. Zielonogórska 2, 59-300 Lubin",51.392808,16.219301,,Do zrobienia,,,Nie
ORL-PL-1209,Orlen nr 1209 (Polkowice),"ul. Kopalniana 6, 59-100 Polkowice",51.497685,16.067007,,Do zrobienia,,,Nie
ORL-PL-1211,Orlen nr 1211 (Stalowa Wola),"ul. Komisji Edukacji Narodowej 16, 37-450 Stalowa Wola",50.571086,22.045718,,Do zrobienia,,,Nie
ORL-PL-1212,Orlen nr 1212 (Wodzisław),"ul. Łany 1, 28-330 Wodzisław",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1214,Orlen nr 1214 (Brzegi),"ul. Sobków 139, 28-305 Brzegi",50.723549,20.388176,,Do zrobienia,,,Nie
ORL-PL-1215,Orlen nr 1215 (Przysucha),"ul. Radomska 31, 26-400 Przysucha",51.361002,20.640663,,Do zrobienia,,,Nie
ORL-PL-1218,Orlen nr 1218 (Przedbórz),"ul. Leśna 8, 97-570 Przedbórz",51.090647,19.867222,,Do zrobienia,,,Nie
ORL-PL-1219,Orlen nr 1219 (Radom),"ul. Warszawska 17, 26-600 Radom",52.224836,18.552517,,Do zrobienia,,,Tak
ORL-PL-1220,Orlen nr 1220 (Kielce),"ul. Krakowska 62, 25-701 Kielce",50.866392,20.670750,,Do zrobienia,,,Nie
ORL-PL-1223,Orlen nr 1223 (Mrągowo),"ul. Młodkowskiego 1, 11-700 Mrągowo",53.877399,21.303199,,Do zrobienia,,,Nie
ORL-PL-1226,Orlen nr 1226 (Łęczyca),"ul. Dworcowa 1, 99-100 Łęczyca",51.517744,19.150022,,Do zrobienia,,,Tak
ORL-PL-1228,Orlen nr 1228 (Pabianice),"ul. Łaska 43/45, 95-200 Pabianice",51.663328,19.404694,,Do zrobienia,,,Nie
ORL-PL-1229,Orlen nr 1229 (Widawa),"ul. Rynek Kościuszki 1, 98-170 Widawa",51.437511,18.941404,,Do zrobienia,,,Nie
ORL-PL-1233,Orlen nr 1233 (Krasnystaw),"ul. Tuligłowy 168, 22-300 Krasnystaw",50.994301,23.142484,,Do zrobienia,,,Nie
ORL-PL-1236,Orlen nr 1236 (Garbów),"droga do Lublina, 24-180 Garbów",49.861942,19.324647,,Do zrobienia,,,Nie
ORL-PL-1238,Orlen nr 1238 (Stoczek Łukowski),"ul. Piłsudskiego 36, 21-450 Stoczek Łukowski",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1239,Orlen nr 1239 (Kraśnik),"ul. Al. Niepodległości 1, 23-210 Kraśnik",50.963783,22.176674,,Do zrobienia,,,Nie
ORL-PL-1241,Orlen nr 1241 (Ropa),"Ropa, 38-312 Ropa",49.605316,21.037505,,Do zrobienia,,,Nie
ORL-PL-1243,Orlen nr 1243 (Cieszanów),"ul. Kościuszki 81, 37-611 Cieszanów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1244,Orlen nr 1244 (Nienadowa),"463, 37-750 Nienadowa",49.821194,22.416777,,Do zrobienia,,,Nie
ORL-PL-1245,Orlen nr 1245 (Rymanów),"ul. Sanocka 27B, 38-480 Rymanów",49.574979,21.875625,,Do zrobienia,,,Tak
ORL-PL-1246,Orlen nr 1246 (Rzeszów),"ul. Warszawska 10, 35-205 Rzeszów",50.013700,21.971505,,Do zrobienia,,,Nie
ORL-PL-1248,Orlen nr 1248 (Zboiska),"99, 38-450 Zboiska",49.565596,21.691299,,Do zrobienia,,,Nie
ORL-PL-1249,Orlen nr 1249 (Tyczyn),"ul. Grunwaldzka 41, 36-020 Tyczyn",51.649384,19.261755,,Do zrobienia,,,Tak
ORL-PL-1251,Orlen nr 1251 (Przemków),"ul. Głogowska 32A, 59-170 Przemków",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1254,Orlen nr 1254 (Gorzów Wielkopolski),"ul. 11 Listopada 148, 66-400 Gorzów Wielkopolski",52.739237,15.190213,,Do zrobienia,,,Nie
ORL-PL-1255,Orlen nr 1255 (Świecko),"ul. Przejście Graniczne, 69-105 Świecko",52.321920,14.607336,,Do zrobienia,,,Nie
ORL-PL-1256,Orlen nr 1256 (Recz),"Promenada, 73-210 Recz",53.262578,15.545404,,Do zrobienia,,,Nie
ORL-PL-1258,Orlen nr 1258 (Kraków),"ul. Łużycka 40, 30-693 Kraków",52.116470,18.973361,,Do zrobienia,,,Tak
ORL-PL-1261,Orlen nr 1261 (Łódź),"ul. Cieszyńska 17, 93-505 Łódź",51.703920,19.603155,,Do zrobienia,,,Nie
ORL-PL-1265,Orlen nr 1265 (Warta),"ul. Kaliska 10, 98-290 Warta",51.707732,18.621597,,Do zrobienia,,,Nie
ORL-PL-1266,Orlen nr 1266 (Piątek),"ul. Rynek 1, 99-120 Piątek",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1267,Orlen nr 1267 (Zduńska Wola),"ul. Łódzka 31, 98-220 Zduńska Wola",51.607638,18.922169,,Do zrobienia,,,Tak
ORL-PL-1269,Orlen nr 1269 (Rozprza),"ul. Piotrkowska 40B, 97-340 Rozprza",51.308901,19.654339,,Do zrobienia,,,Tak
ORL-PL-1270,Orlen nr 1270 (Chorzów),"ul. Żołnierzy Września 6, 41-500 Chorzów",50.282719,18.959131,,Do zrobienia,,,Nie
ORL-PL-1271,Orlen nr 1271 (Strzyżów),"ul. Sobieskiego 1, 38-100 Strzyżów",49.871596,21.775165,,Do zrobienia,,,Nie
ORL-PL-1273,Orlen nr 1273 (Krasne),"34, 36-007 Krasne",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1274,Orlen nr 1274 (Sanok),"ul. Lipińskiego 211, 38-500 Sanok",49.569831,22.153294,,Do zrobienia,,,Tak
ORL-PL-1276,Orlen nr 1276 (Leżajsk),"T.Michałka, 37-300 Leżajsk",50.266890,22.398396,,Do zrobienia,,,Tak
ORL-PL-1277,Orlen nr 1277 (Tarnobrzeg),"ul. Mickiewicza 76B, 39-400 Tarnobrzeg",50.572964,21.690967,,Do zrobienia,,,Nie
ORL-PL-1280,Orlen nr 1280 (Rzeszów),"ul. Krakowska 291, 35-211 Rzeszów",52.117030,19.117557,,Do zrobienia,,,Tak
ORL-PL-1281,Orlen nr 1281 (Szczecin),"ul. Hrubieszowska 57, 71-047 Szczecin",52.385735,19.060439,,Do zrobienia,,,Tak
ORL-PL-1283,Orlen nr 1283 (Stargard Szczeciński),"ul. Bydgoska 97, 73-100 Stargard Szczeciński",52.000000,19.000000,,Do zrobienia,,,Tak
ORL-PL-1284,Orlen nr 1284 (Szczecin),"ul. Goleniowska 99, 70-830 Szczecin",53.395542,14.615961,,Do zrobienia,,,Nie
ORL-PL-1285,Orlen nr 1285 (Szczecin),"ul. Profesora Ludwika Janiszewskiego 2A, 71-004 Szczecin",53.361731,14.741612,,Do zrobienia,,,Nie
ORL-PL-1286,Orlen nr 1286 (Domaradz),"Domaradz, 36-230 Domaradz",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1288,Orlen nr 1288 (Dynów),"ul. Grunwaldzka 63, 36-065 Dynów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1290,Orlen nr 1290 (Rzeszów),"ul. Podkarpacka 45, 35-082 Rzeszów",50.013700,21.971505,,Do zrobienia,,,Nie
ORL-PL-1291,Orlen nr 1291 (Zaklików),"ul. Lubelska 12, 37-470 Zaklików",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1292,Orlen nr 1292 (Lublin),"ul. Dr. Męcz. Majdanka 16, 20-325 Lublin",51.233603,22.585612,,Do zrobienia,,,Nie
ORL-PL-1293,Orlen nr 1293 (Wysokie),"droga do Lublina, 23-145 Wysokie",51.233603,22.585612,,Do zrobienia,,,Nie
ORL-PL-1295,Orlen nr 1295 (Michów),"ul. Partyzancka 61, 21-140 Michów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1296,Orlen nr 1296 (Zamość),"ul. Lubelska 101, 22-400 Zamość",50.708318,23.203701,,Do zrobienia,,,Nie
ORL-PL-1297,Orlen nr 1297 (Józefów nad Wisłą),"ul. Powstańców 23, 24-340 Józefów nad Wisłą",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1298,Orlen nr 1298 (Józefów),"ul. Armii Krajowej 2, 23-460 Józefów",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1300,Orlen nr 1300 (Zamość),"ul. Hrubieszowska 50, 22-400 Zamość",53.072445,17.820993,,Do zrobienia,,,Nie
ORL-PL-1301,Orlen nr 1301 (Kołczygłowy),"ul. Słupska 66, 77-140 Kołczygłowy",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1302,Orlen nr 1302 (Sianów),"ul. Łobuszan 1, 76-004 Sianów",54.231046,16.308617,,Do zrobienia,,,Nie
ORL-PL-1304,Orlen nr 1304 (Krajenka),"ul. Złotowska 48, 77-430 Krajenka",53.301052,16.988961,,Do zrobienia,,,Tak
ORL-PL-1307,Orlen nr 1307 (Kobylnica),"ul. Szczecińska 21, 76-251 Kobylnica",54.450990,16.967670,,Do zrobienia,,,Tak
ORL-PL-1308,Orlen nr 1308 (Koszalin),"ul. Gnieźnieńska 39, 75-721 Koszalin",54.176960,16.196888,,Do zrobienia,,,Tak
ORL-PL-1317,Orlen nr 1317 (Zakopane),"ul. Na Ustupie, 34-500 Zakopane",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1318,Orlen nr 1318 (Bielsko-Biała),"ul. Bystrzańska 96, 43-300 Bielsko-Biała",51.781665,19.237248,,Do zrobienia,,,Tak
ORL-PL-1319,Orlen nr 1319 (Kraków),"ul. Pilotów 4b, 31-462 Kraków",50.023699,19.830047,,Do zrobienia,,,Tak
ORL-PL-1322,Orlen nr 1322 (Niemodlin),"ul. Opolska 33, 49-100 Niemodlin",50.644809,17.640533,,Do zrobienia,,,Nie
ORL-PL-1323,Orlen nr 1323 (Opole),"ul. Wrocławska 135, 45-837 Opole",50.691209,17.791543,,Do zrobienia,,,Nie
ORL-PL-1324,Orlen nr 1324 (Krapkowice),"Prudnicka, 47-300 Krapkowice",50.469361,17.954077,,Do zrobienia,,,Nie
ORL-PL-1327,Orlen nr 1327 (Poznań),"ul. Piątkowska 68, 60-648 Poznań",52.426511,16.918146,,Do zrobienia,,,Nie
ORL-PL-1328,Orlen nr 1328 (Poznań),"ul. Warszawska (wlot) 231, 61-055 Poznań",52.410985,17.009816,,Do zrobienia,,,Nie
ORL-PL-1329,Orlen nr 1329 (Leszno),"ul. Aleje Marszałka J.Piłsudskiego 6, 64-100 Leszno",51.855979,16.578013,,Do zrobienia,,,Nie
ORL-PL-1330,Orlen nr 1330 (Konin),"ul. Torowa 22, 62-510 Konin",52.234733,18.267913,,Do zrobienia,,,Tak
ORL-PL-1331,Orlen nr 1331 (Garwolin),"ul. Kościuszki 64, 08-400 Garwolin",52.000000,19.000000,,Do zrobienia,,,Nie
ORL-PL-1332,Orlen nr 1332 (Mława),"ul. Płocka 18/19, 06-500 Mława",53.095115,20.374630,,Do zrobienia,,,Nie
ORL-PL-1333,Orlen nr 1333 (Warszawa),"ul. Heroldów 1, 01-969 Warszawa",52.234590,21.094997,,Do zrobienia,,,Nie
ORL-PL-1334,Orlen nr 1334 (Raciąż),"ul. Płocka 91, 09-140 Raciąż",51.778018,18.982187,,Do zrobienia,,,Tak
ORL-PL-1335,Orlen nr 1335 (Węgrów),"ul. Kościuszki 140, 07-100 Węgrów",52.401582,22.042123,,Do zrobienia,,,Nie
ORL-PL-1336,Orlen nr 1336 (Kampinos),"ul. Kampinosa 42, 05-085 Kampinos",52.493581,18.801586,,Do zrobienia,,,Tak
ORL-PL-1337,Orlen nr 1337 (Warszawa),"ul. Reymonta 40, 01-842 Warszawa",52.169905,20.936260,,Do zrobienia,,,Nie
